"","relapse_kz_s1","relapse_kz_s2","relapse_kz_s3","relapse_kz_s45"
"PLEKHG1",0.759773061313274,0.584376276382923,0.00790751717940756,0.233839473509354
"PLEKHG2",0.439640448673718,0.554520003911181,0.147252522108856,0.454231581152947
"PLEKHG3",0.413793812834598,0.723379384358665,0.330396657050627,0.320467919117741
"PLEKHG4",0.0119675707667687,0.459164162420044,0.909401950211583,0.220036502259348
"PLEKHG4B",0.14241320187944,0.0778897742109198,2.96149280775928e-05,0.796677887028488
"PLEKHG5",0.0711320646249403,0.775895465500008,6.80780739799347e-06,0.0853920142463696
"PLEKHG6",0.540102348435799,0.702783552526542,5.29553628465714e-06,0.778603080563226
"PLEKHG7",0.655431134056008,0.0337906938066924,0.000744161606412281,1
"PLEKHH1",0.269675109826333,0.721439856023212,0.375496367321618,0.313217798953692
"PLEKHH2",1,0.839287582223443,0.0102349151456391,0.0153831726442918
"PLEKHH3",0.4037346295514,0.917472285290543,0.481472097466253,1
"PLEKHJ1",0.084293027944311,0.169709928882905,0.779224407545991,0.654563370940204
"PLEKHM1",0.416092397284861,0.758545570297732,0.389814529109005,0.740731405451629
"PLEKHM1P",0.0230964728104993,0.517312214071915,0.0645214940903809,0.774235090901675
"PLEKHM2",0.546076864884245,0.303491911590941,5.76664783881781e-07,0.0423601284626161
"PLEKHM3",0.283871662432097,0.0322895860815802,0.00192576494314073,0.362697700807778
"PLEKHN1",0.0251347033950052,0.138209077158774,1.6307345738327e-06,0.0616999553658469
"PLEKHO1",6.22662035985304e-05,0.0745967487603687,1.03257001467756e-05,0.00118562093793215
"PLEKHO2",0.11398705448369,0.681236591149635,1,0.0534699655254319
"PLEKHS1",0.761656227576139,0.876320343069932,0.000184028869806241,1
"PLG",0.753650899430445,0.77997659673428,0.00346925897253446,0.223619696957915
"PLGLA",0.911133735972565,0.657922635503663,0.352959843014436,0.0111745438603687
"PLGLB1",0.911483622284151,0.83745972815374,0.02288942886291,0.00409239817892756
"PLGLB2",0.911483622284151,0.83745972815374,0.02288942886291,0.00409239817892756
"PLGRKT",0.369244414743334,0.708267404729302,0.00487127942462435,0.0568047169046538
"PLIN1",0.36771512687611,0.724799458045973,0.205833724715624,0.278007716035633
"PLIN2",0.266583301708366,0.689453848703745,0.00197015868103037,0.0804930321195196
"PLIN3",0.362016204750154,0.201212741067588,1,0.829059570118619
"PLIN4",0.347279293887542,0.24592839951805,1,0.828811105956824
"PLIN5",0.347279293887542,0.24592839951805,1,0.828811105956824
"PLK1",0.133512124452132,0.483155931664221,0.196078716966376,0.750208749077179
"PLK1S1",0.716268494888215,1,0.236770664814667,0.156809597596424
"PLK2",0.304939816846127,0.321470481538964,0.0435313393638565,0.0647751387554362
"PLK3",0.690301294939992,0.321278093687362,9.13382761598718e-07,0.00617765550176595
"PLK4",0.0165218321903049,0.633006260126414,0.133462916466454,0.4316852034063
"PLK5",0.0813221506643505,0.273368798479264,0.668999866128484,0.816664337733361
"PLLP",0.000921973181082679,0.90090584919379,0.587039810494893,0.385767686477138
"PLN",0.538538601611715,0.144322598393876,0.00546016858239248,0.130866105576424
"PLOD1",0.289365936500303,0.394513958997732,2.33503836397406e-08,0.11063006380769
"PLOD2",0.105041988819896,0.926351847968896,9.68078639753e-05,0.898915358163278
"PLOD3",0.527136016058293,0.651850672629951,0.0479817424866237,0.898985191555211
"PLP1",1,0.296877163428892,0.00139915886260822,0.251006081907024
"PLP2",0.23308791273496,0.899329593768023,0.00208604446403614,0.723919381602435
"PLRG1",0.034951040251216,0.529297401850486,0.263870281520937,0.318908759737004
"PLS1",0.105784549906069,0.711633062588946,0.000127583255329252,0.704471671997144
"PLS3",0.625136220797261,0.371515009558224,0.00167212879050336,0.19099217851677
"PLSCR1",0.105122652275659,0.926351847968896,7.17518440947924e-05,0.800757903029511
"PLSCR2",0.105041988819896,0.926351847968896,0.000128562073326494,0.800516686583722
"PLSCR3",0.205648746196354,0.232624943902407,4.9277676160597e-06,0.624529136676734
"PLSCR4",0.105058089327423,0.926310648556436,9.60732532635599e-05,0.800503316407773
"PLSCR5",0.105214924740213,0.926310648556436,7.22014116506081e-05,0.800757903029511
"PLTP",0.659030179178362,0.343418569576087,0.0358142037137282,0.898596150838629
"PLVAP",0.0466681803608252,0.912343828823232,0.000144558021612976,0.524467994700179
"PLXDC1",0.470002142986032,0.612239377090803,0.847855990670418,0.386402986441706
"PLXDC2",0.180246359532701,0.055666902117019,0.000286859239122401,0.407492649877298
"PLXNA1",0.171531956716263,0.390074497825531,0.00500966078748642,0.697483375041461
"PLXNA2",3.80314227802965e-06,0.136021193265404,0.00871362542911995,0.024402534287424
"PLXNA3",0.25932663680854,0.296765127537145,3.8899573840869e-05,0.0723532612517626
"PLXNA4",0.584052711600747,0.777464869253961,0.00244361932625161,0.688884687933445
"PLXNB1",0.879492077628499,0.43691994604872,0.00316692361753487,0.19662394245827
"PLXNB2",0.787590137886318,0.329919663135811,0.116151108840743,0.512713832604239
"PLXNB3",0.496150211106713,0.29553091714914,9.17783299270654e-05,0.0725736269036536
"PLXNC1",0.503109752020436,0.110555198955447,0.000501976534421089,1
"PLXND1",0.500958080168538,0.507236130814993,0.00348446050453543,0.696950528275229
"PM20D1",2.98122981268231e-06,0.0784239966465745,0.00765913820594012,0.0247400084902786
"PM20D2",0.758389878216371,0.444009796928245,0.000347211089168208,0.326304967622326
"PMAIP1",0.422258475114874,0.460122571021736,0.0126137099112811,1
"PMCH",0.502311963999061,0.195244347097245,0.00206610152414138,0.86047950475409
"PMCHL1",0.307966495592534,0.218778755718135,0.0112992582958244,0.516745224610037
"PMCHL2",0.685611930346213,0.605502838064797,0.0934190073916267,0.451975628835159
"PMEL",0.832579429966043,0.0281726916445175,0.000509981881254605,0.356997786808839
"PMEPA1",1,0.665957471506178,0.00456849998744927,1
"PMF1",1.62528164881022e-07,0.148365368514507,0.000199389538084783,0.000293387749410088
"PMFBP1",0.0159711357821196,1,0.733428649095062,0.282940736351848
"PML",0.67879549032718,0.799501004352894,0.740394908165357,0.124947604461333
"PMM1",0.438396225346568,0.32858266024317,0.0564918208761021,0.318414912809035
"PMM2",0.138235610275403,0.922019520550548,0.666224470145375,0.162480943207495
"PMP2",0.00904444107464427,0.660582978435897,0.070997120847302,0.896614184101684
"PMP22",0.0852782031913561,0.741642776493304,0.0710328012901009,1
"PMPCA",0.760519938028408,0.628196729481775,0.0357567120664109,0.0434113423789992
"PMPCB",0.586244021323969,0.651439259044796,0.0233140297449924,0.89857312067007
"PMS1",0.649608194482047,0.0194260443301263,0.000491605236392246,0.0512678662422514
"PMS2",0.595037484401963,1,1,0.686443999611263
"PMS2CL",0.595037484401963,1,1,0.786541657898994
"PMS2P3",0.528424956836336,0.418776478099703,0.320674983871707,0.695210175485708
"PMS2P4",0.417553669553653,1,0.528079020896285,0.69554700481959
"PMVK",9.83123376561231e-07,0.268015406386591,3.82863873719074e-05,0.000516835049099112
"PNCK",0.495766560281951,0.296177592340758,5.83911617309179e-05,0.0725736269036536
"PNISR",0.875535622240478,0.595498970204158,0.00146244164263327,0.436328739778247
"PNKD",0.40332634708187,0.102522225621865,0.00447091689929674,0.0592858264676069
"PNKP",0.292987882846945,0.524977778094544,0.112841878700985,0.151494242030435
"PNLDC1",0.87595335623486,0.488764708885146,0.00242019912933905,0.415230340448655
"PNLIP",0.761282395065507,0.640123347331982,0.000696832706091993,1
"PNLIPRP1",0.761282395065507,0.640123347331982,0.000742135224165615,1
"PNLIPRP2",0.760585241967582,0.640123347331982,0.000768224152539393,1
"PNLIPRP3",0.761282395065507,0.63879025921804,0.000323987277363238,0.839629026003487
"PNMA1",0.171539180201149,0.472368602342776,0.106210872530533,0.318939573190108
"PNMA2",0.0823250663231903,0.89600256689381,0.322325038945327,0.352602360069729
"PNMA3",0.567860283118126,0.350719785025509,3.31892159880307e-05,0.0512829999442561
"PNMA5",0.567860283118126,0.350719785025509,3.31892159880307e-05,0.0512829999442561
"PNMA6A",0.567860283118126,0.350719785025509,3.31892159880307e-05,0.0512829999442561
"PNMA6B",0.567860283118126,0.350719785025509,3.31892159880307e-05,0.0512829999442561
"PNMA6C",0.567860283118126,0.350719785025509,3.31892159880307e-05,0.0512829999442561
"PNMA6D",0.567860283118126,0.350719785025509,3.31892159880307e-05,0.0512829999442561
"PNMAL1",0.629804290586587,0.67007183644212,0.572062967062405,0.320169346389828
"PNMAL2",0.629542292137438,0.669629478950812,0.572120268306354,0.320169346389828
"PNMT",0.42544562052993,0.554832261221403,0.855607855705784,0.624420372062895
"PNN",0.462763786704572,1,1,0.20838031562965
"PNO1",0.830163164778947,0.920310257827065,0.0476750554445802,0.00465136542093158
"PNOC",0.066998092372889,0.896916272424016,0.0325941414722852,0.286827292556132
"PNP",0.900691612299803,0.739878315441302,0.0759341865238241,0.360218868829479
"PNPLA1",0.160894613717536,0.436798406489332,5.33261062260064e-06,0.165300466244303
"PNPLA2",0.204211440840412,0.175413314472469,0.294326162282751,0.400998894846044
"PNPLA3",0.424902321119188,0.392455903136447,0.230288322286204,0.673643043455575
"PNPLA4",0.365980403339245,0.799764212674593,0.0486414926965397,0.476276038501056
"PNPLA5",0.426089552304914,0.392323348104883,0.232419423500985,0.673643043455575
"PNPLA6",0.175157782337118,0.710639831087919,0.00346646632229619,0.571309230826424
"PNPLA7",0.766587352325658,0.554176358318608,0.0199524234093332,0.0307817610669321
"PNPLA8",0.586248244110924,0.525583228226474,0.00575721233138771,0.435810645919111
"PNPO",0.376194485847676,0.766054087091647,0.321505740039536,0.747917432163193
"PNPT1",0.602901407402115,0.92035602623033,0.131469197276171,0.0101386144518033
"PNRC1",0.758817436365002,0.443968076836183,0.000368916144833691,0.326304967622326
"PNRC2",1,0.881061582462982,2.29355874693677e-06,0.0745774234759939
"POC1A",0.226916476993215,0.642160223270332,0.0460471007377023,0.533009438231394
"POC1B",0.437307677897292,0.0566749113768913,0.000401629247170817,0.864997633700026
"POC5",0.420774191652354,0.790738763170518,0.197431576065336,0.0282788161809758
"PODN",0.344120640876636,0.128747425268748,4.44633366714913e-06,0.0694881608203518
"PODNL1",0.142381332695842,0.655768650941426,2.41616854196398e-06,0.515812133358102
"PODXL",0.646865274573209,0.777457028198869,0.00752124735308447,0.688884687933445
"PODXL2",0.206452880925512,0.341367351639978,0.00410248631172448,0.697991317662936
"POF1B",0.897826245041158,0.552074971479881,0.00203507606684595,0.187581376277347
"POFUT1",0.726106423595349,0.304374553868835,0.0836067080088469,0.256736940398107
"POFUT2",0.791971578471085,0.275130542319988,0.00436212381622236,0.705645844892528
"POGK",6.16824828189167e-07,0.0881168674483512,0.0010528102323573,0.00454065562937765
"POGLUT1",0.11462759449521,0.847438996420461,0.00388934422923068,0.437117202181337
"POGZ",4.55642088886363e-06,0.126213252052011,5.45250847525714e-06,0.000278267251871329
"POLA1",0.509844212483425,1,0.150617458676185,0.705733786800345
"POLA2",0.286099056442187,0.826034938863745,0.0118948105482097,0.543511456173307
"POLB",0.305397073918929,1,0.015573535383363,0.299336878687064
"POLD1",0.554568912814768,0.525615531887844,0.405846217677212,0.196401853915864
"POLD2",0.59241023137606,0.929465474783815,1,1
"POLD3",0.697616228381409,0.591126635745127,0.00474370356845154,0.275117896159519
"POLD4",0.902196621807699,0.411590827182999,0.13874964002814,0.148446300272614
"POLDIP2",0.531513519254189,0.610675397245679,0.0691441887735234,0.865781693334885
"POLDIP3",0.300785081334556,0.333537519594938,0.0938717412736711,0.678105383419117
"POLE",0.572554010492557,0.0821566304956302,0.000370164135901988,0.730306308332472
"POLE2",0.202596576389028,0.912249295548401,0.921295991402583,0.525588471936652
"POLE3",0.438298514305528,0.616713133368802,0.0534329721298007,0.0920898075869866
"POLE4",0.664196871651955,1,0.141096370343453,0.00636547729432644
"POLG",0.435120291988634,0.724602573597324,0.280110166929768,0.207466356866542
"POLG2",0.0181867654471078,0.781070032190601,0.0762254618947353,0.774347452508653
"POLH",0.0451633863416666,0.343093270230086,1.75063664283641e-05,0.231958486403221
"POLI",0.633969828234432,0.882698947452791,0.0293110497991431,0.788471268186666
"POLK",0.499284628851101,0.791703061933591,0.199586784242678,0.0282085397299252
"POLL",0.63552199099642,0.628401019712889,0.00216277975099299,1
"POLM",0.592402482278704,0.929465474783815,1,1
"POLN",0.277189255325496,0.687300022275087,3.79372035631686e-08,0.383979635404932
"POLQ",0.14091982955693,0.630728272709201,0.00491862524395549,0.897227296376706
"POLR1A",0.583827298608561,1,0.0510170817321791,0.0025108639833571
"POLR1B",1,0.909637243666173,0.154981225130493,0.0115340883106373
"POLR1C",0.0451633863416666,0.503500602178709,1.75063664283641e-05,0.230168754247373
"POLR1D",1,0.294483881979761,0.426414585937082,0.209346232647617
"POLR1E",0.301115942831249,0.616154776623817,0.0320479615165473,0.86542192291114
"POLR2A",0.205648746196354,0.224879816058484,1.41317732231078e-06,0.621346905037142
"POLR2B",0.0297861712790786,0.536698830072371,0.00908336298985784,0.316939819257834
"POLR2C",0.000656198228437927,0.901398094880856,0.74457324654802,0.385563799047061
"POLR2D",0.817696811420798,0.41369827374631,0.103190071974972,0.0663405625537563
"POLR2E",0.166672901763046,0.412397166501384,0.573542897363312,0.816830039889475
"POLR2F",0.450798191125283,0.23436040320604,0.0489384478073556,0.0405721207723927
"POLR2G",0.12666569852744,0.304599156433192,0.468822615435868,1
"POLR2H",0.119956262562874,0.467001641902735,2.45805722663292e-08,0.605890501926415
"POLR2I",0.376470500260427,0.624182224766977,0.0110179261479649,0.764449542082556
"POLR2J",0.527202911537075,0.717857489299717,0.0196351187595153,0.610824648885839
"POLR2J2",0.527202911537075,0.717857489299717,0.0196351187595153,0.610824648885839
"POLR2J3",0.527202911537075,0.717857489299717,0.0196351187595153,0.610824648885839
"POLR2J4",0.530721314799533,0.9293932840693,0.943568119696897,0.897599244679415
"POLR2K",0.0259075252603116,0.606207945908503,0.000478361753501248,0.696363642724681
"POLR2L",0.339965748155555,0.139484994290398,0.294320481032587,0.400998894846044
"POLR2M",0.550836486821817,1,1,0.0237022429941312
"POLR3A",0.66735177612762,0.0872394242089461,0.000377892402105366,0.721114929221563
"POLR3B",0.735158328629268,0.107547883961029,0.000864385553142919,0.727013634041522
"POLR3C",0.000202428485718109,0.256135936841885,0.000126600041082391,0.0405054465469009
"POLR3D",0.157816266411589,0.791766768237022,0.378787434793007,0.260304490649779
"POLR3E",0.105000779472225,0.545365475333786,0.0708798564880782,0.531443551283379
"POLR3F",0.583315659000197,0.786671681067331,0.11967318153299,0.121404491533764
"POLR3G",0.503136918431853,1,0.143809963737667,0.0177985922326655
"POLR3GL",0.000202428485718109,0.256135936841885,0.000126600041082391,0.0405054465469009
"POLR3H",0.438611924207715,0.330410752891088,0.0590517969469723,0.235215078292915
"POLR3K",0.239708446385593,0.483788918237492,0.650885545536313,0.193007665843795
"POLRMT",0.166125162706026,0.169878156375998,0.889599574695684,1
"POM121",0.719861393191964,0.531987695939628,0.570951771418492,0.795379885047586
"POM121C",0.528395620022283,0.419198542121401,0.256387340482464,0.695229173750459
"POM121L12",0.372910577936595,0.860587215967257,0.888397583723597,0.897459202618802
"POM121L1P",0.803658585224356,0.356863129497903,0.182585952813905,0.0871423282779711
"POM121L2",0.106472224286515,0.492691741138723,6.65436005028308e-06,0.880997802834092
"POM121L4P",0.713614045567287,0.170254957242469,0.166179299714523,0.172554833403491
"POM121L7",0.713614045567287,0.170254957242469,0.166179299714523,0.172554833403491
"POM121L9P",0.705411880692558,0.297029166666212,0.175619001314974,0.223557189279688
"POMC",0.833393293909293,0.68870714263976,0.011052825290647,0.0068073442446022
"POMGNT1",0.598170725461562,0.261115920900185,8.02128796812611e-07,0.0236594010811576
"POMP",0.878921594108719,0.294413450528203,0.367944885334578,0.20906597761324
"POMT1",0.445072952938051,0.904403408838978,0.00672334936012947,0.112185448343955
"POMT2",0.139651471396329,0.635159646037393,0.124971716200469,0.258603968209406
"POMZP3",0.719286859700245,0.529352971696105,0.393479473711757,0.79481459883603
"PON1",0.418924131653849,0.654748340024113,0.0412331667316063,0.898545883736094
"PON2",0.418704570812867,0.591594423221529,0.0489817865365449,1
"PON3",0.418924131653849,0.59197180300898,0.0349820516092768,0.898545883736094
"POP1",0.0316583199985225,0.545053805669135,0.00153537604232787,0.698415366629483
"POP4",0.105402128652339,0.498422108446561,0.00189776561247766,0.203535730971373
"POP5",0.730998632299269,0.0711926933573113,0.00231438185804528,0.515659520156192
"POP7",0.323504389265151,0.652043572125197,0.0664565578538977,0.898842116310673
"POPDC2",0.11462759449521,0.84716404674974,0.00313931510324264,0.437117202181337
"POPDC3",0.641870067220685,0.897760978284819,0.00313889012830815,0.341559332366258
"POR",0.528461226119407,0.529740566981371,0.435162734382497,0.695513408352761
"PORCN",0.17948007867203,0.70536131510569,0.00490890802048998,0.724843355284012
"POSTN",0.635306800012532,0.548372098764795,0.541428386638962,0.0903264012054401
"POT1",0.268909017118151,0.925114708061034,0.0184300086686719,0.59215038131789
"POTEA",0.154773240263478,0.853002704782777,0.0174897821263379,0.215475633399824
"POTEB",0.463533381040247,0.33459641881387,0.336907837777984,0.553143937235548
