	Bcells	CAFs	CD4_Tcells	CD8_Tcells	Endothelial	Macrophages	NKcells	otherCells
TCGA-CV-7099-01A	1.85E-08	0.007199234	0.313056673	0.003311053	0.019671217	0.000144219	4.69E-11	0.656617585
TCGA-CV-7100-01A	0.005006237	0.012002976	0.30530533	0.017582624	0.044306316	0.000436609	7.88E-09	0.615359901
TCGA-CV-7101-01A	0.001821965	0.003840531	0.265830489	0.086029965	0.037732898	4.47E-05	1.58E-09	0.604699474
TCGA-CV-7101-11A	4.37E-07	0.007010712	0.395795835	1.26E-07	0.007397692	6.46E-05	1.11E-07	0.589730446
TCGA-CV-7102-01A	6.04E-08	0.009862009	0.254960362	0.010673479	0.033856329	0.000214095	7.54E-09	0.690433658
TCGA-CV-7103-01A	4.95E-08	0.007621511	0.264907686	0.005009067	0.024366539	0.000175673	3.63E-09	0.697919471
TCGA-CV-7103-11A	0.000216168	0.004955996	0.379892455	1.40E-07	0.020765763	0.000159626	5.31E-09	0.594009846
TCGA-CV-7104-01A	3.15E-05	0.004187895	0.257620491	0.007916939	0.027238025	0.000347373	1.15E-09	0.702657787
TCGA-CV-7177-01A	2.58E-07	0.003764414	0.322822687	5.05E-06	0.016016444	0.000157924	3.09E-09	0.657233219
TCGA-CV-7177-11A	1.89E-05	0.006804614	0.588485699	7.41E-08	0.002221904	2.33E-05	7.65E-10	0.402445589
TCGA-CV-7178-01A	6.71E-06	0.007132329	0.374071356	0.045238796	0.044329202	4.79E-05	7.95E-10	0.52917367
TCGA-CV-7178-11A	0.000542911	0.00697881	0.140938241	0.012121046	0.020004249	4.35E-05	7.93E-10	0.819371279
TCGA-CV-7180-01A	4.04E-05	0.00890614	0.292692236	0.004891292	0.009695054	5.19E-05	2.91E-10	0.683722962
TCGA-CV-7183-01A	2.78E-06	0.004705111	0.292531204	7.81E-08	0.000130104	3.71E-05	2.11E-07	0.702593425
TCGA-CV-7183-11A	7.28E-05	0.014538693	0.308351265	6.27E-08	0.003902017	3.57E-05	9.39E-10	0.673099465
TCGA-CV-7235-01A	5.89E-07	0.004321929	0.22012591	0.014808327	0.030086682	0.000537511	2.50E-08	0.730119027
TCGA-CV-7235-11A	0.003596195	0.003984167	0.137650787	0.063368519	0.060606672	4.24E-05	1.55E-09	0.730751262
TCGA-CV-7236-01A	6.17E-05	0.008069829	0.280649662	0.017009261	0.066443335	0.000195427	4.86E-08	0.627570784
TCGA-CV-7238-01A	0.000607867	0.008011173	0.243620726	0.0114267	0.027111732	0.000158967	2.60E-10	0.709062834
TCGA-CV-7238-11A	9.94E-07	0.003453575	0.216769511	0.014941291	0.030415429	6.56E-06	6.59E-10	0.734412639
TCGA-CV-7242-01A	0.001245724	0.006497765	0.296074654	0.099946441	0.047405139	0.000278917	3.97E-09	0.548551355
TCGA-CV-7242-11A	2.04E-08	0.009108313	0.444428407	7.65E-08	0.020117147	7.63E-05	9.77E-09	0.52626974
TCGA-CV-7245-01A	6.39E-07	0.005776316	0.378982211	1.04E-06	0.017594993	1.02E-05	2.36E-09	0.597634636
TCGA-CV-7245-11A	5.96E-05	0.001723839	0.183427888	2.48E-08	0.012396357	5.92E-05	1.59E-07	0.802332966
TCGA-CV-7247-01A	8.90E-05	0.00862832	0.345773982	0.009988181	0.016346242	0.00036948	1.16E-09	0.618804842
TCGA-CV-7248-01A	3.59E-08	0.006388443	0.320798249	0.033602829	0.039292054	0.000751062	3.31E-10	0.599167327
TCGA-CV-7250-01A	0.000201823	0.009364348	0.458483563	4.53E-07	0.024170517	0.000248874	1.19E-08	0.50753041
TCGA-CV-7250-11A	1.47E-06	0.005217364	0.297710234	5.99E-06	0.017919472	5.50E-05	8.12E-09	0.679090513
TCGA-CV-7252-01A	3.59E-08	0.009051947	0.285597247	0.018611695	0.039797598	0.000254507	1.40E-09	0.646686969
TCGA-CV-7252-11A	0.000448963	0.002898485	0.352378018	4.57E-08	0.006006836	0.000292038	1.21E-09	0.637975613
TCGA-CV-7253-01A	6.26E-08	0.010064182	0.411520381	1.69E-07	0.007050488	1.48E-05	4.20E-10	0.571349944
TCGA-CV-7254-01A	0.000470013	0.008565438	0.172157521	0.023196055	0.045299579	0.000128039	3.25E-10	0.750183354
TCGA-CV-7255-01A	0.000548228	0.009845958	0.303591522	0.008572199	0.023610967	1.31E-05	1.34E-09	0.653818014
TCGA-CV-7255-11A	1.12E-07	0.006443305	0.267224512	9.36E-08	0.016333169	0.00028755	3.61E-10	0.709711258
TCGA-CV-7261-01A	0.002048476	0.011712084	0.299314173	0.028274474	0.026788564	0.000380025	1.22E-09	0.631482202
TCGA-CV-7261-11A	0.000242603	0.006951078	0.57044303	2.26E-07	0.003358524	1.60E-06	1.12E-09	0.419002941
TCGA-CV-7263-01A	0.000483854	0.012115675	0.44286474	0.047808494	0.04391902	0.000261502	1.14E-09	0.452546713
TCGA-CV-7406-01A	6.50E-08	0.003890601	0.333474856	2.10E-06	0.015339955	2.32E-05	1.47E-07	0.647269051
TCGA-CV-7406-11A	6.14E-08	0.002243898	0.115449061	0.00354969	0.007772438	4.56E-05	4.71E-10	0.870939254
TCGA-CV-7407-01A	0.000165483	0.006825904	0.196929211	0.009115396	0.024281625	0.000711301	1.35E-09	0.761971079
TCGA-CV-7410-01A	0.001999174	0.007212964	0.220784301	0.039295218	0.1026788	0.00025735	4.36E-10	0.627772192
TCGA-CV-7411-01A	8.91E-06	0.003072741	0.266812276	1.60E-07	0.002648435	0.000717605	2.24E-09	0.726739872
TCGA-CV-7413-01A	4.72E-06	0.00669301	0.239258267	6.30E-05	0.026717111	0.000245333	4.51E-10	0.727018563
TCGA-CV-7414-01A	8.61E-05	0.007182069	0.26676533	0.008558081	0.019604745	4.90E-05	2.05E-10	0.697754642
TCGA-CV-7415-01A	0.000762644	0.005704018	0.226138374	0.004597193	0.023709518	0.000301394	3.09E-09	0.738786855
TCGA-CV-7416-01A	0.000413037	0.010632546	0.263336785	0.012202023	0.024325234	0.000378237	1.82E-08	0.68871212
TCGA-CV-7416-11A	6.49E-08	0.00564111	0.324872939	4.34E-05	0.002814039	5.32E-05	7.10E-09	0.66657527
TCGA-CV-7418-01A	0.000257774	0.011970763	0.210077077	0.01384821	0.025642686	0.000336757	6.56E-11	0.737866733
TCGA-CV-7421-01A	2.22E-05	0.010499776	0.252612489	0.008724996	0.020709689	0.000124465	6.00E-10	0.707306413
TCGA-CV-7422-01A	0.003246977	0.009368851	0.276041707	0.008814557	0.029421438	0.000189172	1.41E-09	0.672917296
TCGA-CV-7423-01A	1.60E-09	0.004943105	0.361755733	8.02E-06	0.01587877	1.60E-05	2.42E-06	0.617395975
TCGA-CV-7423-11A	9.14E-08	0.007338481	0.261974134	3.48E-06	0.008849386	9.78E-05	1.88E-09	0.721736672
TCGA-CV-7424-01A	0.007944637	0.007936309	0.244966971	0.185366146	0.054555164	0.000241576	2.76E-09	0.498989194
TCGA-CV-7424-11A	0.000325305	0.004901787	0.448463171	4.12E-08	0.005811272	0.000387234	9.50E-11	0.54011119
TCGA-CV-7425-01A	2.98E-05	0.003664148	0.314481766	3.51E-06	0.016622494	0.000223072	7.32E-10	0.664975245
TCGA-CV-7425-11A	0.000249315	0.006122157	0.290045564	1.12E-05	0.015439079	0.000211391	1.18E-07	0.6879212
TCGA-CV-7427-01A	3.88E-06	0.004016924	0.329121906	3.67E-07	0.0223495	0.000296324	3.29E-08	0.644211069
TCGA-CV-7428-01A	0.000617145	0.007795478	0.296902686	3.31E-06	0.029085226	0.000322397	9.14E-09	0.66527375
TCGA-CV-7429-01A	0.00413108	0.01382789	0.289945134	0.026207024	0.04579227	0.00034004	1.40E-09	0.61975656
TCGA-CV-7430-01A	0.00039078	0.007599912	0.396882233	2.07E-06	0.010045763	0.000928216	2.67E-10	0.584151021
TCGA-CV-7432-01A	4.32E-06	0.007490085	0.301399029	0.014274741	0.012338493	0.000121565	1.32E-09	0.664371763
TCGA-CV-7432-11A	0.002565164	0.00398821	0.107513726	0.02295769	0.022182753	0.000140017	8.13E-10	0.840652439
TCGA-CV-7433-01A	6.95E-05	0.006465429	0.248365265	0.007888458	0.043266239	0.000262429	2.29E-08	0.693682643
TCGA-CV-7434-01A	0.000426463	0.008051655	0.330720018	0.00292336	0.013372558	0.000253438	5.51E-10	0.644252508
TCGA-CV-7434-11A	0.002249879	0.003789731	0.120860799	0.030372807	0.034520124	0.000229396	7.43E-11	0.807977264
TCGA-CV-7435-01A	4.57E-08	0.005588036	0.299829347	0.086061424	0.047094613	4.88E-06	6.35E-09	0.56142165
TCGA-CV-7437-01A	7.88E-07	0.007179822	0.338611357	0.020973546	0.018008942	0.000104441	1.07E-08	0.615121094
TCGA-CV-7437-11A	0.000424942	0.011059418	0.477093773	2.67E-07	0.008784376	8.41E-05	1.55E-10	0.502553119
TCGA-CV-7438-01A	3.28E-05	0.00708588	0.200510809	0.010613139	0.026086144	0.000107899	2.99E-09	0.755563329
TCGA-CV-7438-11A	0.000180251	0.006942498	0.367961328	4.29E-07	0.015396624	0.000290408	7.52E-10	0.60922846
TCGA-CV-7440-01A	0.003420901	0.005768785	0.30416036	0.156013024	0.056161914	0.000228387	2.93E-09	0.474246626
TCGA-CV-7440-11A	6.59E-06	0.005590483	0.26582028	2.64E-06	0.012491618	0.00025007	3.02E-10	0.715838313
TCGA-CV-7446-01A	0.001181666	0.002021532	0.34749626	0.017619201	0.02363084	0.000228715	4.77E-10	0.607821786
TCGA-CV-7568-01A	0.003361829	0.004964036	0.198754624	0.005112603	0.015381657	0.000666674	5.02E-10	0.771758576
TCGA-CV-A45O-01A	1.64E-08	0.001906809	0.208259638	7.21E-08	0.001833966	4.95E-05	1.08E-07	0.787949872
TCGA-CV-A45P-01A	0.000256104	0.00558241	0.35248623	1.81E-07	0.003007118	9.37E-08	3.43E-11	0.638667863
TCGA-CV-A45Q-01A	0.00014751	0.010863242	0.190650731	1.47E-05	0.003387828	0.00013345	2.40E-09	0.794802513
TCGA-CV-A45R-01A	2.56E-07	0.004910225	0.183702314	1.16E-06	0.011961501	7.33E-05	2.91E-07	0.799350914
TCGA-CV-A45T-01A	0.000630045	0.007945547	0.221708195	0.036083036	0.050576209	0.000159082	4.41E-09	0.682897881
TCGA-CV-A45U-01A	7.54E-08	0.009053038	0.257733551	0.008442543	0.016026454	0.000271244	6.47E-10	0.708473095
TCGA-CV-A45V-01A	8.54E-05	0.005646297	0.327973599	2.45E-07	0.00873185	0.00030498	1.56E-09	0.657257604
TCGA-CV-A45W-01A	0.107607922	0.003691107	0.144496626	0.495265407	0.248933674	1.07E-06	3.04E-06	1.15E-06
TCGA-CV-A45X-01A	5.83E-05	0.003861174	0.273521297	4.49E-07	0.007816101	0.000226355	2.56E-09	0.714516331
TCGA-CV-A45Y-01A	0.003626556	0.004560714	0.172297452	0.133424519	0.058818804	2.90E-06	1.93E-10	0.627269056
TCGA-CV-A45Z-01A	0.002033688	0.009891505	0.215388838	0.006336556	0.026209311	0.000112643	2.79E-10	0.740027459
TCGA-CV-A460-01A	0.001237945	0.010513952	0.193846037	0.030486158	0.035462631	0.000135999	7.38E-09	0.728317271
TCGA-CV-A461-01A	0.004375914	0.008296146	0.205946355	0.029924564	0.042694924	0.000467105	5.65E-10	0.708294991
TCGA-CV-A463-01A	0.000874075	0.002867827	0.249695104	6.95E-08	0.006390675	0.000695642	6.82E-10	0.739476607
TCGA-CV-A464-01A	2.45E-10	0.010441282	0.284147985	0.012439303	0.020563178	0.00010043	4.06E-09	0.672307818
TCGA-CV-A465-01A	0.004063516	0.008069467	0.30826686	3.24E-06	0.009087098	0.00018763	2.65E-07	0.67032192
TCGA-CV-A468-01A	1.63E-06	0.005817793	0.276754338	2.62E-06	0.031589495	2.87E-05	9.57E-09	0.685805388
TCGA-CV-A6JD-01A	0.003718808	0.008782032	0.236401565	0.012461965	0.041492121	0.000259233	8.26E-10	0.696884275
TCGA-CV-A6JE-01A	1.93E-07	0.016513508	0.287047713	0.015226782	0.019925802	0.000323072	1.26E-07	0.660962804
TCGA-CV-A6JM-01A	6.98E-06	0.017474922	0.320861176	0.010382147	0.0073289	0.000209778	2.60E-08	0.643736067
TCGA-CV-A6JN-01A	3.98E-08	0.01465767	0.234949194	1.92E-05	0.009407025	0.000194136	6.61E-09	0.740772758
TCGA-CV-A6JO-01B	4.68E-07	0.006443704	0.271069246	0.002591936	0.017527889	0.001254355	2.86E-09	0.7011124
TCGA-CV-A6JT-01A	3.53E-07	0.005014398	0.21632196	2.95E-07	0.01292342	0.000250314	5.21E-10	0.765489259
TCGA-CV-A6JU-01A	8.39E-09	0.037642859	0.283188442	0.009193467	0.021232694	1.95E-05	1.39E-09	0.648722986
TCGA-CV-A6JY-01A	3.77E-08	0.005302943	0.338693982	2.01E-07	0.005797655	9.98E-05	1.74E-08	0.650105381
TCGA-CV-A6JZ-01A	0.000196086	0.009637328	0.282369175	0.029946567	0.042438273	0.000193918	1.07E-09	0.635218652
TCGA-CV-A6K0-01B	4.62E-07	0.006758993	0.310739067	3.34E-07	0.044624929	0.000212684	4.82E-07	0.63766305
TCGA-CV-A6K1-01A	1.55E-07	0.027471305	0.275567771	0.005070244	0.013326888	9.82E-05	1.83E-08	0.678465413
TCGA-CV-A6K2-01A	0.000548125	0.00304835	0.172780264	0.002073557	0.014128704	0.000131047	5.30E-09	0.807289947
TCGA-CW-5580-01A	0.001866411	0.004095354	0.123129417	0.019226009	0.031828794	0.000504839	9.79E-10	0.819349175
TCGA-CW-5580-11A	0.000580443	0.002752616	0.110145443	0.016760787	0.0126408	0.000169158	4.61E-08	0.856950709
TCGA-CW-5581-01A	0.000871908	0.003643498	0.136756454	0.027004497	0.027322914	0.000331868	1.26E-09	0.804068858
TCGA-CW-5581-11A	0.00103661	0.002074584	0.079659802	0.008141488	0.006648146	0.000164884	2.15E-09	0.902274483
TCGA-CW-5583-01A	0.002249474	0.005027661	0.163427247	0.021048092	0.033723261	0.000491158	7.25E-10	0.774033106
TCGA-CW-5584-01A	0.000612001	0.004819178	0.135317998	0.014106049	0.039171241	0.000318612	1.53E-10	0.80565492
TCGA-CW-5584-11A	0.001480014	0.003693152	0.140564832	0.01728218	0.023965974	0.000393779	2.29E-09	0.812620066
TCGA-CW-5585-01A	0.001290887	0.005304648	0.133319881	0.01633305	0.020946771	0.000394572	8.87E-11	0.822410192
TCGA-CW-5585-11A	0.001146256	0.002966873	0.081190603	0.011758371	0.009101986	0.000108394	4.70E-09	0.893727513
TCGA-CW-5587-01A	0.001389723	0.00294429	0.166213699	0.020762257	0.08140022	0.000184387	3.89E-09	0.727105421
TCGA-CW-5587-11A	0.001395921	0.001800206	0.079617499	0.015139075	0.008848313	0.000384052	5.50E-09	0.892814928
TCGA-CW-5588-01A	0.001317912	0.003332697	0.135234954	0.019304466	0.043528292	0.000426086	2.79E-10	0.796855593
TCGA-CW-5589-01A	0.002084639	0.004595617	0.113578889	0.019534083	0.039655477	0.00022543	1.62E-09	0.820325863
TCGA-CW-5589-11A	0.001536582	0.003068122	0.090841491	0.016389561	0.011206358	0.000146843	3.78E-10	0.876811042
TCGA-CW-5590-01A	0.000317899	0.002905909	0.12335022	0.013362014	0.034949844	0.000273458	1.46E-09	0.824840655
TCGA-CW-5591-01A	0.00191141	0.004116169	0.168731205	0.016586751	0.01854931	0.00030082	9.47E-09	0.789804325
TCGA-CW-5591-11A	0.000369512	0.002726034	0.131337173	0.017896908	0.035292901	0.000316878	9.89E-10	0.812060593
TCGA-CW-6087-01A	0.002493935	0.004496568	0.171883622	0.079109794	0.135145667	0.000495826	4.37E-10	0.606374587
TCGA-CW-6087-11A	0.000625058	0.001521791	0.058202792	0.014124076	0.007456807	6.93E-05	3.89E-10	0.918000126
TCGA-CW-6088-01A	0.004892194	0.003979787	0.152916648	0.024164483	0.036980806	0.000550128	2.10E-09	0.776515951
TCGA-CW-6088-11A	0.001099841	0.003023169	0.114980882	0.016045445	0.011778583	0.000274805	6.84E-10	0.852797275
TCGA-CW-6090-01A	0.00472963	0.003555218	0.094167496	0.023566417	0.054599767	0.000195184	2.09E-09	0.819186285
TCGA-CW-6090-11A	0.002174261	0.001676766	0.068580174	0.01267528	0.007367102	0.00024415	1.38E-09	0.907282265
TCGA-CW-6093-01A	0.00220166	0.004057009	0.173268242	0.020891255	0.035138995	0.00053528	9.63E-10	0.763907558
TCGA-CW-6097-01A	0.00180766	0.004133924	0.201072012	0.045472268	0.08003584	0.000498188	3.60E-09	0.666980104
TCGA-CX-7082-01A	2.04E-08	0.011984642	0.402594594	0.010544832	0.021296495	6.61E-05	7.56E-09	0.553513278
TCGA-CX-7085-01A	1.74E-06	0.002580928	0.301589801	0.086125424	0.058527949	0.000210762	2.04E-09	0.550963389
TCGA-CX-7086-01A	2.19E-07	0.007158245	0.454336368	0.014393928	0.022286855	0.000266102	7.76E-10	0.501558282
TCGA-CX-7219-01A	0.000476895	0.005940988	0.400125725	0.09497564	0.043403794	0.000230618	8.38E-10	0.454846338
TCGA-CX-A4AQ-01A	0.00340283	0.015435848	0.156844772	0.020606013	0.06842454	0.00023808	5.34E-10	0.735047918
TCGA-CZ-4853-01A	0.001054273	0.005646827	0.083122341	0.01983177	0.023115191	0.000272089	2.19E-09	0.866957508
TCGA-CZ-4854-01A	0.000441053	0.002293895	0.129585037	0.037471714	0.030887138	0.000545647	5.14E-09	0.79877551
TCGA-CZ-4856-01A	0.001819657	0.004200295	0.106796254	0.020189499	0.038278328	0.000148746	5.32E-10	0.82856722
TCGA-CZ-4857-01A	0.000408171	0.003175349	0.133875245	0.017159488	0.034385283	0.000619622	3.01E-09	0.810376838
TCGA-CZ-4858-01A	0.00089771	0.004889224	0.137020474	0.030012868	0.050103232	0.000413225	2.06E-09	0.776663265
TCGA-CZ-4859-01A	0.000460882	0.005299436	0.199647049	0.020449658	0.024299396	0.000128051	1.63E-09	0.749715527
TCGA-CZ-4860-01A	6.18E-05	0.008752575	0.257511787	0.014151316	0.033239518	0.001382093	4.23E-10	0.684900949
TCGA-CZ-4861-01A	0.00189448	0.003243584	0.102454005	0.015933532	0.043429795	0.000316083	1.10E-10	0.832728522
TCGA-CZ-4862-01A	0.001626539	0.003416017	0.141346211	0.022716169	0.079505659	0.000648907	4.78E-10	0.750740497
TCGA-CZ-4863-01A	0.001841012	0.004119529	0.143773321	0.017270127	0.059911529	0.000270065	5.42E-09	0.772814412
TCGA-CZ-4863-11A	0.001890293	0.004189505	0.11514839	0.0168088	0.021098639	0.000422877	1.06E-09	0.840441494
TCGA-CZ-4864-01A	0.001782373	0.003996763	0.103681678	0.017328878	0.058787199	0.000391469	2.94E-08	0.814031611
TCGA-CZ-4864-11A	0.001174698	0.00259163	0.06199851	0.008572898	0.008603252	7.87E-05	8.32E-10	0.91698033
TCGA-CZ-4865-01A	0.003416436	0.004513993	0.143747495	0.034904202	0.04479994	0.00017503	2.56E-08	0.768442878
TCGA-CZ-4865-11A	0.000913803	0.003821745	0.131560915	0.013093794	0.020792545	0.000372153	1.98E-10	0.829445045
TCGA-CZ-4866-01A	0.00278559	0.004671369	0.134270671	0.016364674	0.025179453	0.000395379	2.91E-09	0.816332862
TCGA-CZ-5451-01A	0.003044674	0.005487578	0.113577147	0.015251914	0.030221985	0.000302719	1.10E-09	0.832113983
TCGA-CZ-5451-11A	0.00198343	0.00259956	0.074733078	0.016291101	0.009232013	0.000188906	2.20E-09	0.894971911
TCGA-CZ-5452-01A	0.000830674	0.005984679	0.112245554	0.027676884	0.06534089	0.000323152	2.09E-10	0.787598167
TCGA-CZ-5452-11A	0.000934354	0.00423386	0.111486717	0.036067357	0.016335359	0.000293205	1.58E-09	0.830649145
TCGA-CZ-5453-01A	0.00104857	0.005036927	0.124961714	0.010313021	0.014575736	0.000252614	2.77E-10	0.843811418
TCGA-CZ-5453-11A	0.001233417	0.0036956	0.128324975	0.020707713	0.017240618	0.00026254	2.47E-10	0.828535137
TCGA-CZ-5454-01A	0.002531699	0.005950319	0.074136847	0.014214898	0.039469728	0.00023103	4.84E-09	0.863465475
TCGA-CZ-5454-11A	9.47E-05	0.002475035	0.148894866	0.019371457	0.013387735	0.000251196	3.92E-10	0.815525058
TCGA-CZ-5455-01A	0.003662396	0.004090432	0.126852997	0.018612109	0.05078206	0.00053796	7.44E-10	0.795462044
TCGA-CZ-5455-11A	0.000779212	0.003353471	0.132697182	0.011234792	0.01212625	0.000205454	9.11E-10	0.839603638
TCGA-CZ-5456-01A	0.002118567	0.003174696	0.174332296	0.11338527	0.052150825	0.000442302	4.54E-08	0.654395998
TCGA-CZ-5456-11A	1.31E-05	0.002941352	0.116556032	0.008539078	0.012751381	0.000140217	1.93E-10	0.859058873
TCGA-CZ-5457-01A	0.004801877	0.003531944	0.152994577	0.025047475	0.029559208	0.000128898	6.42E-08	0.783935956
TCGA-CZ-5457-11A	0.00032207	0.004628187	0.129100553	0.009984774	0.016789065	0.00021113	5.35E-10	0.83896422
TCGA-CZ-5458-01A	0.002302396	0.004676089	0.098634435	0.020241	0.040880919	0.000222837	7.19E-11	0.833042324
TCGA-CZ-5458-11A	0.000248569	0.003331772	0.141002712	0.015025194	0.013287459	0.000149428	1.35E-09	0.826954864
TCGA-CZ-5459-01A	0.002687025	0.00398617	0.101906196	0.036770619	0.027867398	0.000212535	7.06E-10	0.826570057
TCGA-CZ-5460-01A	0.000478709	0.003360415	0.102841576	0.018631611	0.029752756	0.000221062	1.64E-09	0.844713869
TCGA-CZ-5461-01A	0.001229161	0.005085367	0.157626825	0.018615368	0.037105019	0.000557282	1.59E-09	0.779780976
TCGA-CZ-5461-11A	0.001397143	0.002389381	0.11563459	0.014762839	0.014331001	0.0002366	1.60E-09	0.851248443
TCGA-CZ-5462-01A	0.002326482	0.003996548	0.168299854	0.060362326	0.042948206	0.000296623	2.49E-09	0.721769958
TCGA-CZ-5462-11A	0.00129441	0.00419082	0.133851923	0.017005574	0.013193417	0.000164805	2.17E-09	0.830299048
TCGA-CZ-5463-01A	0.004633281	0.004144437	0.128469191	0.013938962	0.024081677	0.000349245	7.51E-09	0.8243832
TCGA-CZ-5463-11A	0.001726582	0.003146922	0.103147964	0.014537576	0.013486146	0.000257053	1.61E-09	0.863697755
TCGA-CZ-5464-01A	0.001372082	0.003149516	0.08819211	0.029037282	0.040813399	0.00022982	7.11E-10	0.83720579
TCGA-CZ-5465-01A	0.00163296	0.004282619	0.133651455	0.015129784	0.022246876	0.000384123	2.26E-08	0.82267216
TCGA-CZ-5465-11A	0.001026018	0.003316027	0.122655778	0.018305708	0.013250158	0.000303175	2.27E-09	0.841143133
TCGA-CZ-5466-01A	0.001307674	0.004875726	0.113586869	0.017086879	0.047659268	0.000203089	1.01E-09	0.815280494
TCGA-CZ-5466-11A	0.002487377	0.002379093	0.063981488	0.013497275	0.011624914	0.000179085	1.81E-09	0.905850766
TCGA-CZ-5467-01A	0.00124094	0.00331688	0.144217413	0.017779055	0.025755149	0.000206291	2.84E-07	0.807483989
TCGA-CZ-5467-11A	1.46E-08	0.002451456	0.143008172	0.009797731	0.011644098	0.000252709	1.12E-09	0.832845818
TCGA-CZ-5468-01A	0.000554439	0.00552607	0.134597943	0.014654973	0.033955826	0.00025206	2.21E-09	0.810458686
TCGA-CZ-5468-11A	7.32E-07	0.00423693	0.132044774	0.015184562	0.015719783	0.000224173	9.27E-10	0.832589045
TCGA-CZ-5469-01A	1.43E-05	0.004987236	0.124399491	0.009338224	0.018564185	0.000296186	4.78E-10	0.842400424
TCGA-CZ-5469-11A	0.000666638	0.003526097	0.1599754	0.028280425	0.018474382	0.000159127	1.00E-09	0.788917928
TCGA-CZ-5470-01A	0.002722975	0.005588902	0.088450353	0.024737198	0.043541224	0.000177764	2.99E-09	0.834781581
TCGA-CZ-5470-11A	0.001539488	0.004249606	0.127302432	0.016173807	0.016938487	0.00016886	1.37E-09	0.833627318
TCGA-CZ-5982-01A	0.001389446	0.004692913	0.177676756	0.028658821	0.028423743	0.000373809	1.19E-09	0.75878451
TCGA-CZ-5982-11A	0.001486228	0.001812778	0.042939281	0.01044523	0.004990259	0.000124739	4.99E-09	0.93820148
TCGA-CZ-5984-01A	0.001479774	0.003896315	0.105491065	0.046993087	0.044201352	0.000396924	3.99E-09	0.79754148
TCGA-CZ-5984-11A	0.001483066	0.002326042	0.058357222	0.016627014	0.01077732	0.000161254	4.21E-09	0.910268077
TCGA-CZ-5985-01A	0.002854874	0.004886401	0.111250499	0.054945397	0.049791503	0.000376234	5.75E-10	0.775895093
TCGA-CZ-5985-11A	0.001361772	0.001952567	0.041101355	0.013383658	0.007112672	0.000101051	1.57E-09	0.934986924
TCGA-CZ-5986-01A	0.004098079	0.003341934	0.144035452	0.02217627	0.032332074	0.000809909	1.86E-10	0.793206282
TCGA-CZ-5986-11A	0.001781983	0.001901914	0.069547344	0.014243707	0.009778291	0.000219056	1.56E-10	0.902527705
TCGA-CZ-5987-01A	0.000139118	0.004052003	0.095237645	0.007244772	0.032724902	0.000226379	2.72E-07	0.860374909
TCGA-CZ-5987-11A	0.000980725	0.003004274	0.143293085	0.028388858	0.027677286	0.000315301	1.44E-09	0.79634047
TCGA-CZ-5988-01A	0.006707125	0.003271787	0.115267266	0.02661048	0.040266514	0.000465537	1.71E-10	0.80741129
TCGA-CZ-5988-11A	0.001668354	0.002217324	0.052648536	0.014978002	0.007997158	0.000210806	2.20E-10	0.92027982
TCGA-CZ-5989-01A	0.005611579	0.000424119	0.074251487	0.018143238	0.015645069	0.000720433	1.35E-09	0.885204074
TCGA-CZ-5989-11A	0.001559046	0.004212969	0.14309105	0.012882089	0.020512182	0.00045642	3.29E-10	0.817286244
TCGA-D1-A0ZN-01A	0.000485224	0.00862414	0.194549025	0.013932483	0.017211038	0.000353303	1.75E-09	0.764844785
TCGA-D1-A0ZO-01A	1.19E-07	0.009039806	0.174854828	0.010856311	0.023115081	0.000339886	1.89E-09	0.781793967
